step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
254,CASH_IN,247.96,C6459812115,1600.66,1352.7,C7682507524,6084.77,6332.73,0,0
227,CASH_OUT,609.59,C9898672764,77473.56,76863.97,M239619471,133.61,743.2,0,0
112,CASH_IN,184.49,C4256095891,256.07,71.58,C9638087899,183.0,367.49,0,0
510,PAYMENT,4.38,C6710509740,677.89,673.51,M890918785,70.72,75.1,0,0
473,CASH_OUT,11211.17,C7732538006,6725.39,0.0,M634841186,94350.7,105561.87,0,0
99,CASH_IN,149.19,C4625087896,53.31,0.0,C9655593226,657.74,806.93,0,0
153,CASH_OUT,16.13,C4332599811,1159.93,1143.8,M492340712,317.03,333.16,0,0
338,CASH_IN,1848.98,C9025990746,843.17,0.0,C3337125048,710.43,2559.41,0,0
706,TRANSFER,1992.49,C6965064967,239.11,0.0,C5939771485,326.73,2319.22,0,0
163,CASH_IN,220.44,C7442553267,3856.83,3636.39,C1231770251,48.22,268.66,0,0
720,CASH_OUT,8712.35,C4751630203,240936.37,232224.02,M478456521,6085.01,14797.36,0,0
681,PAYMENT,91.71,C2518974775,1693.04,1601.33,M125240758,6.09,97.8,0,0
161,CASH_IN,573.24,C2040192476,4.11,0.0,C6723256951,692.65,1265.89,0,0
580,CASH_IN,1120.58,C3046614308,124.24,0.0,C2665834464,1986.44,3107.02,0,0
398,CASH_OUT,8333.15,C3952066972,44279.34,35946.19,M907333477,9.01,8342.16,0,0
277,PAYMENT,8.28,C6789150471,602.54,594.26,M213352030,1297.09,1305.37,0,0
504,PAYMENT,39482.43,C9087201444,58.42,0.0,M723968478,132.78,39615.21,0,0
392,CASH_OUT,4220.65,C1196164036,7232.73,3012.08,M308811268,6.76,4227.41,0,0
135,CASH_OUT,991.2,C7551661209,222.15,0.0,M784976446,646.81,1638.01,0,0
195,PAYMENT,81.51,C7725833036,1197.08,1115.57,M770722004,4121.25,4202.76,0,0
401,CASH_IN,68.9,C3159224935,64.76,0.0,C6731226449,960068.15,960137.05,0,0
640,TRANSFER,717.42,C9244843104,385.62,0.0,C8803338779,151.71,869.13,0,0
33,PAYMENT,1083.12,C7618002591,1017.01,0.0,M297664844,1397.46,2480.58,0,0
688,PAYMENT,836.93,C5603331590,852.37,15.44,M957182370,4151.09,4988.02,0,0
460,CASH_OUT,555.3,C4369229620,2797.89,2242.59,M775840416,572.49,1127.79,0,0
470,TRANSFER,957.12,C7558010006,1813.51,856.39,C3450303203,2515.16,3472.28,0,0
375,TRANSFER,5.1,C8477076154,85.96,80.86,C2432240665,138.85,143.95,0,0
22,TRANSFER,236.94,C5548242372,74201.71,73964.77,C2978333336,258.24,495.18,0,0
670,CASH_IN,25.37,C6905261911,741.05,715.68,C7846540875,17.5,42.87,0,0
38,CASH_OUT,372.01,C7995995843,37.47,0.0,M571218411,158.48,530.49,0,0
230,CASH_IN,5502.35,C3604144754,4.24,0.0,C4044849985,6.55,5508.9,0,0
365,PAYMENT,65.54,C9776445638,1323.4,1257.86,M263159566,8.28,73.82,0,0
563,CASH_OUT,97.65,C4386217526,108.24,10.59,M543670200,3668.32,3765.97,0,0
438,CASH_IN,73.77,C9114440729,4591.73,4517.96,C6814464929,15.93,89.7,0,0
283,CASH_OUT,96.37,C3071793177,1237.56,1141.19,M228476679,4193.19,4289.56,0,0
27,CASH_OUT,1221.83,C4697908944,20712696.81,20711474.98,M553183161,271.48,1493.31,0,0
226,PAYMENT,1947.68,C7007508558,46.89,0.0,M625087808,273.01,2220.69,0,0
277,PAYMENT,7619.01,C9801988377,15432.28,7813.27,M503599615,63.3,7682.31,0,0
609,CASH_IN,54.04,C3957424283,71.95,17.91,C7834175105,373.79,427.83,0,0
284,CASH_OUT,1584.27,C1809858450,8755.1,7170.83,M809811602,19023.73,20608.0,0,0
481,CASH_OUT,2209.98,C2430882047,38476.52,36266.54,M769577106,66.09,2276.07,0,0
453,CASH_OUT,11010.37,C7075200357,463.6,0.0,M458327597,169.52,11179.89,0,0
659,CASH_OUT,62.74,C2463990014,177.15,114.41,M686432872,2891.64,2954.38,0,0
516,CASH_OUT,7.34,C6473341955,741.4,734.06,M697683538,22.39,29.73,0,0
547,PAYMENT,231.65,C5301493182,171.14,0.0,M486602232,17.74,249.39,0,0
192,PAYMENT,111009.93,C3970628927,61484.38,0.0,M366176595,357.56,111367.49,0,0
49,CASH_IN,45.13,C6308300133,669.18,624.05,C2272111351,8088.69,8133.82,0,0
512,DEBIT,1068.33,C5463322722,3290.61,2222.28,M281720249,324.28,1392.61,0,0
17,PAYMENT,4.79,C4866501151,3541.2,3536.41,M100875940,202.83,207.62,0,0
172,CASH_OUT,15209.57,C3950220190,10203.35,0.0,M125112385,370.55,15580.12,0,0
220,CASH_OUT,9.43,C1737644942,354.24,344.81,M354371608,322.15,331.58,0,0
158,CASH_IN,3.38,C6798648322,7468.58,7465.2,C5791121749,79.97,83.35,0,0
477,PAYMENT,491.64,C3614422357,28379.8,27888.16,M547625419,4132.05,4623.69,0,0
46,CASH_IN,511.19,C7282410835,743.08,231.89,C5778590118,707.15,1218.34,0,0
373,CASH_IN,6895.19,C1718562713,39.15,0.0,C7674580619,112.31,7007.5,0,0
518,TRANSFER,2205.97,C8246944034,33573.32,31367.35,C8497257179,473.17,2679.14,0,0
99,TRANSFER,7.38,C2289395937,1692.74,1685.36,C1305550473,178.73,186.11,0,0
37,PAYMENT,297.75,C6191231974,1108.2,810.45,M441550294,11.56,309.31,0,0
280,CASH_OUT,100.07,C8346180783,5954.52,5854.45,M846120610,91100.23,91200.3,0,0
349,TRANSFER,27.94,C5012068093,39063.89,39035.95,C1811525036,561.06,589.0,0,0
497,PAYMENT,960.4,C1526110601,629.58,0.0,M477631594,33.32,993.72,0,0
302,CASH_OUT,3248.54,C5820994666,25313.78,22065.24,M968258844,22.98,3271.52,0,0
181,PAYMENT,80.59,C3805804610,1313.25,1232.66,M163469374,9.83,90.42,0,0
607,PAYMENT,207.33,C8373236926,5216.12,5008.79,M753997953,64.16,271.49,0,0
99,CASH_IN,236.9,C5980416991,240.48,3.58,C3142248259,20.8,257.7,0,0
700,PAYMENT,107.54,C5393706020,581.4,473.86,M354604265,234.0,341.54,0,0
116,CASH_OUT,171.61,C6520489191,16509.5,16337.89,M423952396,24395.1,24566.71,0,0
191,TRANSFER,107.4,C9583470143,8.08,0.0,C8540194971,69.78,177.18,0,0
253,CASH_IN,517.63,C7093655947,6317.75,5800.12,C3885683662,1413977.11,1414494.74,0,0
161,PAYMENT,124.85,C7771652147,2832.18,2707.33,M918295613,2075.34,2200.19,0,0
256,CASH_OUT,947.84,C4118818629,69741.95,68794.11,M330621472,97612.86,98560.7,0,0
323,PAYMENT,123.94,C5594251726,13564.95,13441.01,M648813040,15.83,139.77,0,0
128,PAYMENT,1470.68,C2793694063,1706.39,235.71,M442995741,70.02,1540.7,0,0
18,CASH_OUT,118.7,C3383337286,45.62,0.0,M621986698,79.95,198.65,0,0
735,CASH_OUT,1354.89,C1189948587,256.86,0.0,M137204587,333.35,1688.24,0,0
566,CASH_IN,73.91,C5254444292,621.85,547.94,C7710715853,2209.43,2283.34,0,0
570,PAYMENT,2370.19,C6772511156,45709.51,43339.32,M679484302,8.95,2379.14,0,0
323,PAYMENT,11.52,C7830332337,8118.64,8107.12,M195068720,3548.72,3560.24,0,0
686,CASH_OUT,398.74,C2399851646,150.27,0.0,M250917537,70.0,468.74,0,0
626,PAYMENT,129.76,C8353556615,3001.97,2872.21,M290054614,38501.86,38631.62,0,0
288,CASH_IN,367.84,C2846348106,348.31,0.0,C1024670425,975.12,1342.96,0,0
663,CASH_OUT,37.64,C7768472172,218.21,180.57,M417278345,9265.73,9303.37,0,0
639,CASH_OUT,273.36,C8051496493,5278.63,5005.27,M755989326,129.02,,0,0
155,PAYMENT,43.87,C4179022354,764.31,720.44,M376778463,1592.36,1636.23,0,0
490,TRANSFER,250.55,C2919315899,59.7,0.0,C7784123223,124.33,374.88,0,0
386,PAYMENT,208.03,C8125798366,8667.45,8459.42,M843005475,1849.94,2057.97,0,0
104,CASH_OUT,780.43,C4288826438,1603.6,823.17,M902892111,732.89,1513.32,0,0
393,CASH_OUT,460.18,C8497208132,438.83,0.0,M143436553,18617.06,19077.24,0,0
246,CASH_IN,17267.9,C7137596282,45760.47,28492.57,C6082091367,4230.58,21498.48,0,0
176,CASH_OUT,145.49,C6423177916,15682.65,15537.16,M116390521,1324.28,1469.77,0,0
39,PAYMENT,309.43,C6711559004,1486.22,1176.79,M448223885,649.0,958.43,0,0
477,PAYMENT,235299.19,C9030622536,15.18,0.0,M122338756,488.89,235788.08,0,0
682,CASH_OUT,257.98,C9789975596,17611.55,17353.57,M306156305,9.75,267.73,0,0
538,CASH_IN,2714.72,C7243999326,327.49,0.0,C2290783157,23.91,2738.63,0,0
408,CASH_IN,1278.06,C9585175586,739.02,0.0,C5573630604,42.14,1320.2,0,0
525,PAYMENT,43025.96,C9808542158,514.49,0.0,M262055306,25500.43,68526.39,0,0
506,CASH_OUT,23.07,C3867853292,42.99,19.92,M201519618,106.56,129.63,0,0
36,CASH_OUT,18.37,C2394918931,3399.1,3380.73,M595312455,131.25,149.62,0,0
685,PAYMENT,43.13,C5844547677,133.4,90.27,M979804112,1853.96,1897.09,0,0
20,PAYMENT,569.96,C9269108328,2986.08,2416.12,M777414712,40.68,610.64,0,0
321,CASH_OUT,54.23,C3759669937,105.62,51.39,M531763685,13777.07,13831.3,0,0
512,CASH_OUT,5.66,C4508761668,352.18,346.52,M918890252,0.67,6.33,0,0
400,CASH_OUT,63.52,C4786687797,2732.01,2668.49,M230023202,8839.46,8902.98,0,0
654,DEBIT,843.17,C9656964331,1493.53,650.36,M832168551,41783.62,42626.79,0,0
471,CASH_IN,66.21,C2129558248,5188.81,5122.6,C5611244663,950.19,1016.4,0,0
143,TRANSFER,3963.27,C8858391674,6266.99,0.0,C9436972928,70.94,70.94,1,0
92,CASH_OUT,42.49,C7684562156,30663.27,30620.78,M680859962,4334.61,4377.1,0,0
354,TRANSFER,415.0,C4291794913,1094.59,679.59,C3166566716,62.7,477.7,0,0
727,CASH_OUT,184.59,C4744284980,22414.15,22229.56,M866002096,79125.26,79309.85,0,0
51,PAYMENT,588.14,C9283704102,489.8,0.0,M918367741,1666.5,2254.64,0,0
665,CASH_IN,718.89,C3656783778,7666.81,6947.92,C4969141822,40.81,759.7,0,0
698,CASH_OUT,9608.4,C1959546704,18195.14,8586.74,M638829820,3206.03,12814.43,0,0
575,PAYMENT,1603.1,C7031180558,18024.62,16421.52,M215869121,30.48,1633.58,0,0
190,CASH_OUT,173.9,C3919504742,28.59,0.0,M121885333,55.9,229.8,0,0
125,CASH_OUT,1374.34,C8226706096,0.42,0.0,M951639303,2787.26,4161.6,0,0
150,PAYMENT,1808.94,C8821329155,4392.71,2583.77,M972256664,,1878.67,0,0
314,PAYMENT,24099.15,C9297585808,1103.55,0.0,M459586585,549.62,24648.77,0,0
570,CASH_IN,294.63,C2698210380,2210.65,1916.02,C4876076996,1712.98,2007.61,0,0
342,PAYMENT,341.78,C6208843344,1379.08,1037.3,M681680779,75.0,416.78,0,0
305,PAYMENT,5566.93,C2703513194,469.61,0.0,M493364727,103.34,5670.27,0,0
692,CASH_OUT,7.41,C4178667102,4589.19,4581.78,M614453376,29554.89,29562.3,0,0
682,CASH_OUT,267.93,C9762397577,2558.96,2291.03,M530109866,2216.04,2483.97,0,0
54,TRANSFER,1617.55,C4497312303,843.86,0.0,C6632981427,393.06,2010.61,0,0
444,CASH_OUT,3276.15,C3144978177,1178.91,0.0,M931772606,325.85,325.85,1,0
613,PAYMENT,4.86,C7011523237,5126.81,5121.95,M999086665,20.43,25.29,0,0
264,CASH_OUT,27.76,C1470848983,248.28,220.52,M106719244,1332.03,1359.79,0,0
53,CASH_IN,2.76,C9667627756,68.08,65.32,C1333451891,533.89,536.65,0,0
572,CASH_IN,2312.02,C3250223445,65.51,0.0,C6912643789,3992.54,6304.56,0,0
620,CASH_OUT,607.23,C4230189503,307.53,0.0,M181163321,2.13,609.36,0,0
5,CASH_OUT,6891.39,C1920953516,44851.43,37960.04,M797644063,244.3,7135.69,0,0
103,PAYMENT,427.66,C5273758785,1528.32,1100.66,M938433641,324.23,751.89,0,0
196,PAYMENT,35666.53,C7737858453,200.83,0.0,M144480048,940.5,36607.03,0,0
350,CASH_OUT,61.19,C6720926661,1818.48,1757.29,M834300773,721.56,782.75,0,0
47,CASH_IN,193.59,C2687096446,80.58,0.0,C1046315149,1503.65,1697.24,0,0
656,CASH_OUT,921.19,C5829419510,689.12,0.0,M574907693,247.41,1168.6,0,0
269,CASH_IN,96.98,C7413914538,393.05,296.07,C4405392475,17.83,114.81,0,0
370,PAYMENT,929.21,C4235379272,40.12,0.0,M245960124,10.51,939.72,0,0
636,CASH_OUT,323.34,C7342603160,16866.36,16543.02,M200230675,345.65,668.99,0,0
106,CASH_IN,287.77,C8315204464,427.7,139.93,C2478045130,726440.21,726727.98,0,0
670,PAYMENT,314.01,C5531232165,996.17,682.16,M792782780,1732.55,2046.56,0,0
659,CASH_OUT,1653.75,C1287837819,6260.62,4606.87,M300982554,230768.41,232422.16,0,0
657,PAYMENT,203.21,C4436430831,2642.45,2439.24,M865102328,2292.13,,0,0
120,CASH_OUT,42.95,C4716523159,1330.1,1287.15,M989448348,28.97,71.92,0,0
604,CASH_OUT,461.43,C5223269968,604.79,143.36,M701740100,292.85,754.28,0,0
58,CASH_OUT,113.54,C4114407524,6771.5,6657.96,M651968726,,227887.08,0,0
346,PAYMENT,54.68,C5299084287,1077.02,1022.34,M871962610,2800.8,2855.48,0,0
741,CASH_OUT,12.65,C3881681645,1572.56,1559.91,M521635822,2599.98,2612.63,0,0
474,PAYMENT,2597.4,C8476978280,17715.55,15118.15,M609455408,71.46,2668.86,0,0
117,PAYMENT,1517.77,C7093549617,20410.66,18892.89,M435912464,409.22,1926.99,0,0
127,PAYMENT,6733.33,C3011486692,2146.95,0.0,M888324482,27.79,6761.12,0,0
393,CASH_IN,405.67,C5408774129,1424.43,1018.76,C9712038340,135.94,541.61,0,0
641,CASH_IN,3488.07,C4384803533,5650.78,2162.71,C2817751501,600.45,4088.52,0,0
58,PAYMENT,61.11,C5964882521,584.56,523.45,M503818921,86.41,147.52,0,0
634,PAYMENT,8.88,C6074769133,588.41,579.53,M298947486,4412.61,4421.49,0,0
513,CASH_OUT,89.72,C7559218317,937.57,847.85,M612670471,95.13,184.85,0,0
96,CASH_IN,267.23,C4068561716,85.96,0.0,C3182315012,900.54,1167.77,0,0
638,CASH_OUT,829.57,C4702652376,402705.18,401875.61,M209996402,4768.17,5597.74,0,0
118,CASH_OUT,5227.6,C9525963567,403.73,0.0,M232784614,72621.83,77849.43,0,0
560,CASH_IN,768.29,C2031213546,3530.09,2761.8,C1406647841,1006.92,1775.21,0,0
601,CASH_OUT,36856.73,C5943180936,1051.18,0.0,M595334205,30.99,36887.72,0,0
488,CASH_OUT,512.67,C8104916570,6123.46,5610.79,M365792521,388.25,900.92,0,0
237,PAYMENT,493.47,C4831701324,419.83,0.0,M799795429,54197.01,54690.48,0,0
272,PAYMENT,793.46,C3372051794,1885.64,1092.18,M252065543,4338.08,5131.54,0,0
189,CASH_IN,860.84,C1614983294,130.9,0.0,C3504292444,653.1,1513.94,0,0
704,CASH_IN,836.46,C2067266524,22822.46,21986.0,C5707797308,1694.8,2531.26,0,0
447,CASH_OUT,34.31,C8029951011,5732.46,5698.15,M142338852,811.6,845.91,0,0
581,CASH_OUT,2218.05,C4743163081,31.79,0.0,M338081236,16.61,2234.66,0,0
247,PAYMENT,60558.83,C4829003942,1136.09,0.0,M872054046,674.19,61233.02,0,0
76,CASH_OUT,68.99,C3967539564,33.91,0.0,M767202669,70.81,139.8,0,0
154,PAYMENT,371.49,C7941559897,148.6,0.0,M463687849,103.11,474.6,0,0
656,CASH_OUT,25.9,C8307802328,10964.98,10939.08,M623908247,198.59,224.49,0,0
435,PAYMENT,1815.0,C5904313926,2.19,0.0,M615177832,2.23,1817.23,0,0
86,PAYMENT,1811.52,C8153612793,14960.2,13148.68,M225944148,265.3,2076.82,0,0
697,PAYMENT,19.92,C8338033792,2827.05,2807.13,M407965428,6.06,25.98,0,0
285,PAYMENT,29.23,C4681458357,897.58,868.35,M588053186,3271.29,3300.52,0,0
220,PAYMENT,6.28,C3950971501,9845.12,9838.84,M366695135,2.39,8.67,0,0
69,CASH_OUT,9327.84,C7540652265,943174.96,933847.12,M959439749,5.28,9333.12,0,0
47,CASH_OUT,75.38,C4111822906,39.52,0.0,M562753734,3.65,79.03,0,0
94,CASH_OUT,308.46,C6824360990,75643.18,75334.72,M526132530,880.33,1188.79,0,0
453,PAYMENT,193.77,C5657854108,12283.57,12089.8,M505817742,397.42,591.19,0,0
204,PAYMENT,2912.88,C6598379826,188.3,0.0,M986961569,28757.38,31670.26,0,0
218,PAYMENT,1510.88,C1427079258,4072.33,2561.45,M257212095,1188.33,2699.21,0,0
474,CASH_OUT,1357.83,C7182755152,68.01,0.0,M864056493,4.95,1362.78,0,0
432,PAYMENT,79.51,C9879600313,320.05,240.54,M794848237,49.21,128.72,0,0
341,CASH_IN,1575.71,C9778172639,5.68,0.0,C7792647320,653.37,2229.08,0,0
551,CASH_OUT,2583.43,C4303822698,37.66,0.0,M392207525,924.01,3507.44,0,0
612,CASH_OUT,1485.33,C6347838990,2847.64,1362.31,M398662589,4.6,1489.93,0,0
289,CASH_OUT,30.63,C8553111507,3553.03,3522.4,M956774209,3846.41,3877.04,0,0
254,PAYMENT,42.12,C4952394094,3456.04,3413.92,M945381972,46.26,88.38,0,0
734,PAYMENT,13020.08,C6198596956,5380.03,0.0,M893700886,,13068.74,0,0
357,CASH_OUT,19690.5,C7704715852,1474.58,0.0,M384325792,5905.67,25596.17,0,0
23,PAYMENT,350.74,C3306115005,5978.28,5627.54,M600451644,414.35,765.09,0,0
522,CASH_OUT,349.83,C3608666518,16038.43,15688.6,M209282423,943.41,1293.24,0,0
100,PAYMENT,552.71,C3916389620,2030.45,1477.74,M825526506,1512.19,2064.9,0,0
180,PAYMENT,1284.35,C6967674613,370.21,0.0,M850964892,8.22,1292.57,0,0
223,CASH_IN,22.53,C5124420569,762.45,739.92,C5224875591,752.98,775.51,0,0
659,CASH_OUT,639.6,C1247500244,135.56,0.0,M898682684,49616.58,50256.18,0,0
442,CASH_IN,51.34,C9715042629,9214.05,9162.71,C1704747286,239.22,290.56,0,0
608,CASH_IN,387.42,C7079911632,19.81,0.0,C8743261363,1031.1,1418.52,0,0
325,CASH_OUT,68.88,C7634866859,736.27,667.39,M529968529,231707.95,231776.83,0,0
516,CASH_OUT,110.33,C5333664528,4549.8,4439.47,M419760427,19156.08,19266.41,0,0
16,PAYMENT,580.09,C7269290641,85.61,0.0,M581478835,134.63,714.72,0,0
336,CASH_IN,117.38,C2266691346,33.28,0.0,C6266692439,1376.59,1493.97,0,0
258,CASH_IN,44.8,C6164098364,3.67,0.0,C5001592796,2655.44,2700.24,0,0
497,PAYMENT,7383.61,C2909755214,538.71,0.0,M550996170,88803.89,96187.5,0,0
160,CASH_IN,46.1,C3814898724,62.88,16.78,C3656054179,41.18,87.28,0,0
475,CASH_OUT,3.97,C1686944145,9817.05,9813.08,M193349059,865234.16,865238.13,0,0
664,CASH_OUT,1258.32,C7437610763,22.67,0.0,M622623789,831.45,2089.77,0,0
690,TRANSFER,226.02,C7181423534,4112.09,3886.07,C5374624843,184.55,410.57,0,0
675,CASH_IN,380.44,C7315947995,42.3,0.0,C8531189591,1908.48,2288.92,0,0
380,PAYMENT,553.56,C5043100381,24.96,0.0,M906294441,162.83,716.39,0,0
545,CASH_IN,5122.05,C8451946445,54.12,0.0,C2899137000,174.68,5296.73,0,0
691,TRANSFER,16774.19,C2284888416,16128.35,0.0,C6319628668,97.27,16871.46,0,0
427,CASH_IN,669.74,C4718976382,54.21,0.0,C1624011064,103.17,772.91,0,0
613,CASH_IN,38.42,C9823419682,19049.7,19011.28,C6100902065,5.94,44.36,0,0
268,CASH_IN,540.19,C5253742357,1820.07,1279.88,C9304852063,6.81,547.0,0,0
577,CASH_OUT,1310.76,C4301149735,300.08,0.0,M701658941,54.16,1364.92,0,0
417,CASH_IN,3002.71,C6516168145,78.99,0.0,C2054223543,789.4,3792.11,0,0
168,CASH_OUT,530.91,C4267851179,128165.58,127634.67,M773818108,65.96,596.87,0,0
43,CASH_IN,131.49,C5779943796,251.92,120.43,C8875218470,80032.83,80164.32,0,0
556,PAYMENT,65.79,C9140560815,254.56,188.77,M135809830,1989.18,2054.97,0,0
285,PAYMENT,319.54,C2896385400,41271.01,40951.47,M438955192,75.45,394.99,0,0
397,PAYMENT,20.05,C6755250634,64280.52,64260.47,M155383835,36893.35,36913.4,0,0
12,CASH_OUT,887.81,C7975796123,772.89,0.0,M931994532,235.19,1123.0,0,0
607,CASH_OUT,575.15,C9802744175,21175.23,20600.08,M584384755,230.51,805.66,0,0
302,TRANSFER,569.46,C1082615167,237.14,0.0,C8741787354,2009.69,2579.15,0,0
253,TRANSFER,1694.69,C2094324262,301773.2,300078.51,C3162331514,335.41,2030.1,0,0
499,CASH_OUT,7346.23,C1830297048,41.34,0.0,M378755738,515.51,7861.74,0,0
35,DEBIT,350.42,C4013365027,111.59,0.0,M292536528,2165.88,2516.3,0,0
727,CASH_IN,470.53,C3356573035,29197.74,28727.21,C2721098325,23.27,493.8,0,0
90,PAYMENT,192.61,C6855509175,532.1,339.49,M271375914,308.85,501.46,0,0
605,CASH_OUT,1215.64,C2472114425,33874.19,32658.55,M886829282,38.57,1254.21,0,0
602,CASH_IN,397.33,C7641152347,341.9,0.0,C8101205142,966.28,1363.61,0,0
418,PAYMENT,4064.8,C7498945587,5699.64,1634.84,M495798078,11.85,4076.65,0,0
115,CASH_IN,3897.51,C6100059949,193.93,0.0,C6666818759,20680.9,24578.41,0,0
617,CASH_IN,759.11,C8524671189,907.45,148.34,C3285547460,91.88,850.99,0,0
196,CASH_IN,344.05,C2971241248,44.65,0.0,C6016201982,175.22,519.27,0,0
501,CASH_IN,233.58,C4248293244,972.97,739.39,C8518894312,302.76,536.34,0,0
626,CASH_OUT,1054.41,C8683354655,122.18,0.0,M884813389,36.06,1090.47,0,0
493,CASH_OUT,1060.03,C2651569191,195121.35,194061.32,M598702465,721.21,1781.24,0,0
75,CASH_OUT,233.4,C9141167994,491.9,258.5,M114809336,6460.57,6693.97,0,0
413,CASH_OUT,718.3,C8292037011,54.92,0.0,M637639938,176.81,895.11,0,0
376,PAYMENT,85.76,C9044376906,6183.28,6097.52,M206852242,139.64,225.4,0,0
420,CASH_IN,994.12,C5345818625,53.53,0.0,C5487166785,2017.24,3011.36,0,0
729,CASH_IN,101.46,C4618384970,9822.69,9721.23,C3812300685,1731.48,1832.94,0,0
277,CASH_OUT,1889.51,C9907662054,271.85,0.0,M473812946,550.55,2440.06,0,0
676,PAYMENT,214.13,C7044689751,997.95,783.82,M282136556,8458.92,8673.05,0,0
394,CASH_OUT,11472.27,C6426022006,682.42,0.0,M116055046,1133.34,12605.61,0,0
457,CASH_OUT,436.24,C9479100752,581.5,145.26,M343473410,34029.28,34465.52,0,0
192,CASH_OUT,649.32,C3204102315,1281.24,631.92,M199471232,189.24,838.56,0,0
739,CASH_IN,24.6,C1377326095,208.92,184.32,C4562954661,23.18,47.78,0,0
689,CASH_OUT,6721.63,C1213660969,71.52,0.0,M804263675,13066.18,19787.81,0,0
99,CASH_IN,373.95,C4577349504,1208.45,834.5,C3586467223,4.91,378.86,0,0
548,CASH_OUT,13082.22,C8621091295,405.71,0.0,M314840076,48.86,13131.08,0,0
96,CASH_IN,444.29,C4230882503,44.82,0.0,C8542299892,34.44,478.73,0,0
664,CASH_IN,262.89,C7369416941,5093.3,4830.41,C6498540738,469.99,732.88,0,0
663,TRANSFER,145.05,C6492279565,1052.73,907.68,C8971003610,332.64,477.69,0,0
190,CASH_IN,1457.34,C2454685821,72.48,0.0,C2622290273,8369.34,9826.68,0,0
736,TRANSFER,1143.12,C3374914933,605.29,0.0,C7131180232,476.44,1619.56,0,0
37,CASH_IN,27.99,C1862921343,764.05,736.06,C1625961633,96.06,124.05,0,0
369,CASH_IN,129.31,C3133154894,83.35,0.0,C5352850682,199.84,,0,0
695,CASH_OUT,1711.23,C8834689168,2975858.75,0.0,M998601680,38.62,38.62,1,0
525,CASH_OUT,111.17,C7218457022,1075.49,964.32,M153400239,2103.62,2214.79,0,0
279,CASH_OUT,78.72,C2909577901,632.83,554.11,M422139755,16634.55,16713.27,0,0
217,PAYMENT,597.34,C6017042739,485145.97,484548.63,M502652261,680.09,1277.43,0,0
273,PAYMENT,480.24,C2706727901,3433.94,2953.7,M196724878,385.85,866.09,0,0
62,CASH_IN,159.5,C2684386664,22513.29,22353.79,C1440775857,1292.72,1452.22,0,0
596,TRANSFER,13832.45,C3828748197,1388.18,0.0,C1247480729,129.39,13961.84,0,0
729,PAYMENT,299.46,C6651878768,1287.67,988.21,M581708158,283.51,582.97,0,0
342,PAYMENT,32.14,C3557029802,129.25,97.11,M455799603,266.62,298.76,0,0
397,TRANSFER,15.83,C9951263557,5838.42,5822.59,C9970229043,2347.63,2363.46,0,0
699,CASH_OUT,3118.02,C3957790188,111494.92,108376.9,M413004059,153.61,3271.63,0,0
19,CASH_IN,44.93,C8948743822,56543.11,56498.18,C2569868365,2.03,46.96,0,0
177,CASH_OUT,428.75,C1738457893,53.17,0.0,M639600422,23.71,452.46,0,0
612,PAYMENT,70.25,C4419575434,114565.61,114495.36,M661475028,129097.61,129167.86,0,0
396,CASH_OUT,328.91,C5868064007,138.6,0.0,M810230666,268.09,597.0,0,0
445,CASH_IN,809.14,C9452661018,104.42,0.0,C4744577201,1410.67,2219.81,0,0
233,PAYMENT,26.28,C8422658119,119.74,93.46,M643202811,327.98,354.26,0,0
76,CASH_OUT,162.16,C2941186598,412.58,250.42,M116364147,334.83,496.99,0,0
265,CASH_OUT,104.88,C1805575541,8.74,0.0,M289503732,24.7,129.58,0,0
455,PAYMENT,58.51,C8551042248,1251.2,1192.69,M942285184,28544.45,28602.96,0,0
718,TRANSFER,190.31,C6400374714,573.12,382.81,C6557291701,62.23,252.54,0,0
735,CASH_IN,115.86,C2964713954,1216.58,1100.72,C7775164819,58.65,174.51,0,0
384,PAYMENT,2312.25,C8800688693,317.35,0.0,M722899908,1049.98,3362.23,0,0
564,CASH_OUT,96.39,C1277750644,20.49,0.0,M170478039,7426.0,7522.39,0,0
506,PAYMENT,993.91,C8446892167,571.89,0.0,M610786964,203.45,1197.36,0,0
367,CASH_IN,926.72,C7683663410,23179.19,22252.47,C4265465054,3.73,930.45,0,0
144,CASH_IN,20.04,C5645031507,87.76,67.72,C9201026455,4.04,24.08,0,0
69,CASH_OUT,146.73,C3912102621,122.34,0.0,M722577015,19231.01,19377.74,0,0
99,CASH_IN,323.72,C3879513630,3419.32,3095.6,C5477951008,484.48,808.2,0,0
396,PAYMENT,685.96,C1831843959,49.65,0.0,M313751511,11179.65,11865.61,0,0
25,TRANSFER,251.45,C3952938977,1928.56,1677.11,C5214009096,726.36,977.81,0,0
469,TRANSFER,3241.62,C1676516574,3327.92,86.3,C3178527319,47.93,3289.55,0,0
484,CASH_IN,497.45,C9187343070,268.39,0.0,C4553276053,1069.26,1566.71,0,0
565,CASH_IN,983.41,C8566821029,168.28,0.0,C3307239391,788.3,1771.71,0,0
151,CASH_OUT,123.43,C8235815751,32.37,0.0,M695832776,1406.05,1529.48,0,0
144,CASH_IN,1012.48,C5769069795,151.77,0.0,C5169967202,496.01,1508.49,0,0
